Date,Sender,Message
2024-11-19 06:54:44+00:00,-1001191350817,"TO JOIN PRIME, PING @SG005 ✔️✔️"
2024-11-19 06:52:54+00:00,-1001191350817,"CHECKED WITH FOLKS, IF THEY ARE LIKING PRIME

SEEMS LIKE THEY ARE NOT LIKING IT
            BUT LOVING IT ❤️❤️❤️"
2024-11-19 06:52:53+00:00,-1001191350817,
2024-11-19 06:51:01+00:00,-1001191350817,"AMBER ENT 

🔥 🔥 

6280 to 6380 🔥 

Till Now"
2024-11-19 06:39:07+00:00,-1001191350817,"Positional View

PFC 450CE

20 to 30 🔥"
2024-11-19 06:38:23+00:00,-1001191350817,"Equity Pick 

Short Term View

Amber Ent 

CMP 6280

Support 5900

Expected 6500-6700


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-19 06:27:07+00:00,-1001191350817,Divislab
2024-11-19 06:01:37+00:00,-1001191350817,"Updated Chart 

AFCON INFRA"
2024-11-19 06:00:49+00:00,-1001191350817,AFCON INFRA 🔥
2024-11-19 04:19:01+00:00,-1001191350817,"EQUITY PICK 

NIIT LTD 

CMP 191-192

Support 182

Expected view 205-215"
2024-11-19 03:50:08+00:00,-1001191350817,Study both
2024-11-19 03:50:06+00:00,-1001191350817,"AFCON INFRA 

TOWARDS IPO BASE BREAKOUT"
2024-11-19 03:49:12+00:00,-1001191350817,"BBOX

WITH GOOD VOLUME"
2024-11-19 03:10:56+00:00,-1001191350817,"AMBER ENTERPRISE 
BBOX
ORIENT TECHNOLOGY 
MASTEK 


On my Radar"
2024-11-19 02:58:35+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-18 11:39:38+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 18th NOV


1. STOCK FUTURE & EQUITY CASH ANALYSIS

 KRN HEAT EXCHANGER  670 TO 750🔥




Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-18 10:26:45+00:00,-1001191350817,"TO Join PRIME, PING @SG005 ✔️✔️"
2024-11-18 10:26:26+00:00,-1001191350817,"WHAT A LOVELY FEEDBACK ❤️❤️

WE ARE GLAD TO HAVE SUCH AMAZING TRADERS IN THE COMMUNITY 

AND I AGREE, THE MAIN ROLE IS OF TIMINGS
NO POINT IN ENTERING A TRADE WHEN IT IS ALREADY AT HIGH

❤️"
2024-11-18 09:29:18+00:00,-1001191350817,"Equity Pick 

KRN HEAT EXCHANGER.
670 To 750

Complete view achieved 

80 points"
2024-11-18 08:02:09+00:00,-1001191350817,"National Aluminium 
230CE

9 to 13 🔥 

Perfect timing for Long Trade"
2024-11-18 06:38:33+00:00,-1001191350817,"TO JOIN PRIME GROUP, PING @SG005 ✔️"
2024-11-18 06:38:14+00:00,-1001191350817,"Over-trading in the stock market can lead to costly mistakes and emotional decisions. 

Focus on quality, not quantity—it's about finding the right opportunities, not chasing every movement. 

Stay patient, disciplined, and stick to your strategy✔️✔️"
2024-11-18 05:57:35+00:00,-1001191350817,"GARWWARE TECH FIBER 

AFTER EXCELLENT RESULT 

UP 15%

UC POSSIBLE"
2024-11-18 05:46:05+00:00,-1001191350817,"Equity Pick 

KRN HEAT EXCHANGER 

700 🔥 🔥"
2024-11-18 05:38:10+00:00,-1001191350817,"KRN HEAT EXCHANGER 

670 to 698 🔥 

Almost achieved 🔥"
2024-11-18 05:28:25+00:00,-1001191350817,"EQUITY PICK 

KRN HEAT EXCHANGER 

CMP 670+
SUPPORT 640

EXPECTED VIEW 700-750"
2024-11-18 05:21:53+00:00,-1001191350817,"AMBER ENTERPRISE 

FORMING GOOD SETUP"
2024-11-18 05:19:10+00:00,-1001191350817,Nifty
2024-11-18 02:14:59+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-17 10:59:24+00:00,-1001191350817,"Risk is the price of opportunity; embrace it wisely, manage it diligently, and remember that true growth lies not in avoiding risk, but in understanding and leveraging it.

To JOIN PRIME GROUP, PING @SG005 ✔️"
2024-11-16 09:33:45+00:00,-1001191350817,"Stocks posted Excellent earnings and available at attractive levels 

List Today evening 

Stay tuned"
2024-11-15 06:29:36+00:00,-1001191350817,"Happy Guru Nanak Dev Jayanti! 🌼
May Guru Nanak Dev Ji’s teachings inspire honesty, integrity, and prosperity in all your trades. Wishing you a blessed and successful trades!"
2024-11-15 02:25:17+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-14 07:57:06+00:00,-1001191350817,DEEPAKNTR RETEST AT CUP HANDLE PATTERN
2024-11-14 06:20:36+00:00,-1001191350817,
2024-11-14 06:03:14+00:00,-1001191350817,IRCTC SUPPPRT LEVEL 740
2024-11-14 05:03:02+00:00,-1001191350817,"EICHERMOTOR 

ALREADY GIVEN 8% MOVE"
2024-11-14 02:12:40+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-13 11:55:16+00:00,-1001191350817,"Outstanding Results Posted by 

National Aluminium"
2024-11-13 11:40:29+00:00,-1001191350817,"Stock Gainers (SEBI REGISTERED)
⭐️Live Analysis of 13th NOV

1. OPTION ANALYSIS

PFC 450CE 20 TO 25🔥
BHARAT FORGE 1300PE 37 TO 41


2. STOCK FUTURE & EQUITY CASH ANALYSIS

 MARKSHANS PHARMA  315 TO 318




Note: Those who are tracking our Live Analysis please read our disclaimer.

Focus On the Right Analysis

   FOR PRIME  MEMBERSHIP
           PING @SG005✔️"
2024-11-13 11:29:31+00:00,-1001191350817,"DEV INFO TECH

Weekly Chart 


Need to close above 174 for bigger move"
2024-11-13 10:05:51+00:00,-1001191350817,"DEV IT 

172 🔥🔥 

GOOD CLOSING"
2024-11-13 08:32:38+00:00,-1001191350817,"Updated Chart


 VOLUMES Increasing 🔥"
2024-11-13 08:32:03+00:00,-1001191350817,"Dev IT 

Breakout 🔥🔥"
2024-11-13 07:40:20+00:00,-1001191350817,"OPTION BUYING VIEW 

BHARAT FORGE 1300PE

CMP 37-38
Support 27-28

Expected view 48-58


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-13 07:05:24+00:00,-1001191350817,"Study 

Dev IT

Seems consolidation over"
2024-11-13 06:31:48+00:00,-1001191350817,"OPTION BUYING VIEW 

PFC 450CE
.20 to 24 🔥 

Trail support 20"
2024-11-13 05:25:14+00:00,-1001191350817,Bank Nifty 🔥🔥
2024-11-13 05:23:05+00:00,-1001191350817,"HAL

AT CRUCIAL SUPPORT 4070"
2024-11-13 05:09:31+00:00,-1001191350817,"AFCON INFRA 


IPO BASE BREAKOUT ABOVE 510-515


ADD IN YOUR WATCH LIST"
2024-11-13 05:05:12+00:00,-1001191350817,"AS PER MY VIEW 

PFC CAN OUTPERFORM IN COMING DAYS 


STUDY THIS"
2024-11-13 05:04:42+00:00,-1001191350817,22+ 🔥
2024-11-13 04:58:32+00:00,-1001191350817,"OPTION BUYING VIEW 

POSITIONAL 

PFC 450CE

CMP 20

SUPPORT 15

EXPECTED 25-30


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-13 04:56:53+00:00,-1001191350817,"Bank Nifty 

51300CE

CMP 80

Study this"
2024-11-13 04:33:59+00:00,-1001191350817,"Equity Pick 

MARKSHANS PHARMA 

CMP 315

Support below 300

Expected view 330-340


After good Earnings stock showing strength in falling market


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-13 04:30:41+00:00,-1001191350817,"CEINS TECH 

🔥"
2024-11-13 03:39:36+00:00,-1001191350817,"CEINS TECH 

OUR OLD PICK


STILL STANDING STRONG NEAR ATH


YESTERDAY POSITED GOOD RESULT"
2024-11-13 03:26:21+00:00,-1001191350817,"Stocks of the Day

🔥"
2024-11-13 01:41:36+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-12 17:20:10+00:00,-1001191350817,"Excellent Result Posted by


BSE
INDO Tech Transformer 
CIENS TECH 
Ashoka buildcon 
Ganesha Eco
EMS
Asian Energy 
OAL"
2024-11-12 02:09:35+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-11 09:38:30+00:00,-1001191350817,"AFCON INFRA

IPO BASE BREAKOUT 

SOON"
2024-11-11 09:33:10+00:00,-1001191350817,"NEITHER GET TEMPED BY SCREENSHOTS
NEITHER BY LOOKING BACK TO BACK TRADES

YOUR TARGET SHOULD BE DEFINED BY YOU
AND NOT BY OTHERS SCREENSHOT"
2024-11-11 08:20:51+00:00,-1001191350817,11950🔥🚀
2024-11-11 05:38:00+00:00,-1001191350817,OFSS BREAKOUT 🔥🔥🚀🚀
2024-11-11 05:03:09+00:00,-1001191350817,480🔥🚀
2024-11-11 04:40:38+00:00,-1001191350817,Biocon breakout only above  341
2024-11-11 04:26:57+00:00,-1001191350817,124500🔥🚀🚀
2024-11-11 04:18:21+00:00,-1001191350817,PFC
2024-11-11 03:58:49+00:00,-1001191350817,MRF BREAKOUT ONLY ABOVE 123500
2024-11-11 01:29:23+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-09 13:28:34+00:00,-1001191350817,"Asian paints 

Opening below support possible 

Next major support 2540"
2024-11-09 13:25:32+00:00,-1001191350817,"Excellent Result by

Divis LAB

Very Bad Result by
Asian paints"
2024-11-08 08:49:53+00:00,-1001191350817,"Market Day Low

PGEL DAY HIGH 🔥"
2024-11-08 06:08:59+00:00,-1001191350817,"To JOIN PRIME GROUP

PING NOW @SG005✔️✔️

Note: Stock Market holds risk and with your proper research and analysis you can minimize but not avoid this fact"
2024-11-08 06:03:32+00:00,-1001191350817,"Option Buying 

Aarti IND 510PE

22 to 26++

View achieved"
2024-11-08 06:01:02+00:00,-1001191350817,25+
2024-11-08 05:48:55+00:00,-1001191350817,"OPTION BUYING VIEW 

AARTI IND 510PE

CMP 22+

SUPPORT 18

EXPECTED 26-30


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-08 05:48:29+00:00,-1001191350817,"TWO

STOCKS

BULLISH ON 

PGEL 

AND 

BEARISH ON AARTI IND"
2024-11-08 04:28:50+00:00,-1001191350817,"BTST

VIEW
DCM SHRIRAM 

1250 to 1310

Trail support 1250"
2024-11-08 03:53:00+00:00,-1001191350817,"Study 

ICE MAKE REFRIGERATOR"
2024-11-08 03:52:38+00:00,-1001191350817,1285+
2024-11-08 02:40:06+00:00,-1001191350817,"Excellent Results by

Indian Hotel 
LUPIN 
M&M

Good Move Expected today"
2024-11-08 00:21:41+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-07 10:00:20+00:00,-1001191350817,"1275 🔥 

Good Closing"
2024-11-07 09:50:58+00:00,-1001191350817,"🔥🔥 

1265 🔥 

DCM"
2024-11-07 09:47:10+00:00,-1001191350817,"BTST

VIEW

DCM SHRIRAM LTD

CMP 1250

Support 1100


Expected 1400-1600


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-07 09:46:23+00:00,-1001191350817,"ONE CHART 
SOON"
2024-11-07 08:27:31+00:00,-1001191350817,62 🔥
2024-11-07 08:23:35+00:00,-1001191350817,"Nifty 24150CE

CMP 57

Support 37

Expected view 77-97


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-07 05:21:18+00:00,-1001191350817,"TRENT 

RESULT TODAY"
2024-11-07 05:20:33+00:00,-1001191350817,LT BREAKOUT
2024-11-07 04:19:39+00:00,-1001191350817,"Bullish On 

OBEROI REALTY"
2024-11-07 02:26:19+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-06 11:22:44+00:00,-1001191350817,"Live Analysis 
Equity Pick 

NIIT LTD 

181 to 195+ 🔥 

Locked with 20% UC"
2024-11-06 11:21:52+00:00,-1001191350817,"LIVE ANALYSIS 

OFSS 11500CE

375 to 450+ 🔥 

75+ points ✅"
2024-11-06 11:21:07+00:00,-1001191350817,"Live Analysis 

DIXON 15250CE

550 to 650+ 🔥 

Century DONE ✅"
2024-11-06 11:20:33+00:00,-1001191350817,"Live Analysis 

Trent 7200CE

300 to 400 🔥 

Century DONE"
2024-11-06 09:43:30+00:00,-1001191350817,"IPO BASE BREAKOUT 

Same like KRN HEAT 

Namo E-waste management 

SME PICK"
2024-11-06 09:42:32+00:00,-1001191350817,"NIIT LTD 

196 🔥 

✅"
2024-11-06 09:40:28+00:00,-1001191350817,"Equity Pick 
View


ADSL

CMP 290-292

SUPPORT 284

EXPECTED VIEW 305-315"
2024-11-06 09:39:18+00:00,-1001191350817,"One More 
Equity Pick 
Soon"
2024-11-06 09:39:11+00:00,-1001191350817,"Equity Pick 

NIIT LTD 

Non stop 

181 to 192 🔥"
2024-11-06 09:21:13+00:00,-1001191350817,"KRN HEAT 

17% up"
2024-11-06 08:58:26+00:00,-1001191350817,"LT

LT 3650 CE 72-73

SUPPORT 50

VIEW 90
Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 08:53:05+00:00,-1001191350817,"REC

TRENDLINE BREAKOUT 🔥🚀"
2024-11-06 08:45:41+00:00,-1001191350817,"REC

REC 530 CE 21

SUPPORT 17

VIEW 24
Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 08:30:28+00:00,-1001191350817,"KRN HEAT EXCHANGER 

Almost IPO BASE BREAKOUT"
2024-11-06 08:30:15+00:00,-1001191350817,KRN HEAT EXCHANGER
2024-11-06 08:12:24+00:00,-1001191350817,NAVINFLUOR BREAKOUT 🔥🔥🚀
2024-11-06 07:37:20+00:00,-1001191350817,"SOLID 

CHATT 

NIIT LTD"
2024-11-06 07:36:22+00:00,-1001191350817,"EQUITY PICK 

NIIT LTD 

CMP 181

Support 168

Expected view 195-225


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 07:34:12+00:00,-1001191350817,"ONE 

SOLID BREAKOUT PICK 


EQUITY PICK 

SOON"
2024-11-06 07:31:26+00:00,-1001191350817,"OFSS

11500CE
.375 to 450 🔥 

75+ points ✅"
2024-11-06 07:25:32+00:00,-1001191350817,HDFCAMC BREAKOUT 🔥🔥🚀
2024-11-06 06:43:57+00:00,-1001191350817,"Super Volume 

KELLTON TECHNOLOGY


Solid Breakout"
2024-11-06 06:36:52+00:00,-1001191350817,"BPCL

VIEW ACHIEVED 🔥🚀

or 

modify support 13.5"
2024-11-06 06:32:35+00:00,-1001191350817,"OFSS

11500CE
.375 to 433 🔥 

Trail support 375"
2024-11-06 06:29:53+00:00,-1001191350817,"BPCL

BPCL 310 ce 13.6++

suppory 12

View 15

Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 06:16:10+00:00,-1001191350817,"BEL

GOOD BREAKOUT"
2024-11-06 06:05:43+00:00,-1001191350817,"Kayness Technology 

One Big Move Expected"
2024-11-06 05:57:56+00:00,-1001191350817,"Option Buying View 

OFSS 11500CE

CMP 375

Support 300
View 450-500+


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 05:07:59+00:00,-1001191350817,"THE REASON WE SUGGEST TO AVOID OVER TRADING

DEFINE A SET DAY TARGET AND TRY TO SPEND REST DAY IN GREEN"
2024-11-06 04:49:57+00:00,-1001191350817,"TO JOIN PRiME GROUP

PING @SG005 
✔️✔️"
2024-11-06 04:34:32+00:00,-1001191350817,"M&M
Bullish VIEW 

Can study 3000CE"
2024-11-06 04:16:25+00:00,-1001191350817,"DIXON

640++


VIEW ACHIEVED 🔥🔥🚀🚀"
2024-11-06 04:10:30+00:00,-1001191350817,"Maan Aluminium 

Corrected from 260 to 175

One way 

Can we expect reversal 


Study this"
2024-11-06 04:06:35+00:00,-1001191350817,"DIXON


DIXON 15250 CE 540-560

SUPPPRT 450

VIEW 640

Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 04:03:22+00:00,-1001191350817,350+
2024-11-06 03:58:39+00:00,-1001191350817,"OPTION BUYING 

TRENT 7200CE

CMP 310
. SUPPORT 260

EXPECTED VIEW 350-400


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-06 02:09:07+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-05 16:56:09+00:00,-1001191350817,"COFORGE 

REVERSAL STOCK"
2024-11-05 16:34:57+00:00,-1001191350817,"BSE

ON BREAKOUT 

5000+ POSSIBLE"
2024-11-05 11:59:09+00:00,-1001191350817,"US ELECTION  WHO WILL WIN
anonymous poll

2nd Donald Trump – 1K
👍👍👍👍👍👍👍 80%

1. Kamala Harris – 318
👍👍 20%

👥 1623 people voted so far."
2024-11-05 09:46:48+00:00,-1001191350817,"BSE

BREAKOUT"
2024-11-05 09:06:22+00:00,-1001191350817,"Positional Option 

National ALU 

240CE

7 to 10"
2024-11-05 06:07:41+00:00,-1001191350817,"EXPIRY OPTION 

FINNIFTY 23600CE

CMP 95-98

SUPPORT 70

VIEW 120-140-160"
2024-11-05 04:29:35+00:00,-1001191350817,"Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-05 04:28:52+00:00,-1001191350817,"Equity 

INTRADAY 

TITAN 

CMP 3250

SUPPORT 3225

EXPECTED 3275-3300"
2024-11-05 04:28:30+00:00,-1001191350817,"TITAN 3300CE

WATCH"
2024-11-05 04:20:28+00:00,-1001191350817,"This week is crucial, with elections today and a Fed meeting this week; the market should present a clearer picture. A drop in India VIX is expected after these events, particularly after the elections."
2024-11-05 04:14:42+00:00,-1001191350817,Manapuram breakout above 161 only
2024-11-05 04:00:44+00:00,-1001191350817,"EXIDEIND 

bullish above 460 

not now"
2024-11-05 02:02:55+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-04 12:38:11+00:00,-1001191350817,"🌐Sensex fell 942 points to close at 78,782, while Nifty dropped 309 points to end at 23,995 as investor caution rises ahead of the U.S. election and Fed meeting. 

Weak Q2 earnings impact sentiment and we advise you to trade cautiously, and rely on fundamentals and technical analysis over market emotions.🎯"
2024-11-04 09:31:13+00:00,-1001191350817,"National Aluminium 

🔥"
2024-11-04 08:48:26+00:00,-1001191350817,"POSITIONAL VIEW

NATIONAL ALUMINIUM 240CE

CMP 7.7.8

SUPPORT 2-3
EXPECTED 11-15"
2024-11-04 08:47:47+00:00,-1001191350817,"Bullish VIEW On

National ALU"
2024-11-04 04:50:10+00:00,-1001191350817,INDIA VIX 8% UP
2024-11-04 04:47:30+00:00,-1001191350817,"THE HIGH-SELLING IS EXPECTED TILL US ELECTIONS 8-9th November

It Should Slow Down post 7th"
2024-11-04 04:46:11+00:00,-1001191350817,"Though Retail investors trying to hold

But major FII selling brings NIFTY BELOW 23,950 LEVELS NOW 🔽"
2024-11-04 04:40:46+00:00,-1001191350817,"In the past month, there has been significant selling by foreign institutional investors (FIIs), totalling approximately 13 billion dollars, including today."
2024-11-04 04:30:32+00:00,-1001191350817,"INVESTING PICK

JYOTI STRUCTURE 

29.7 to 40

TGT ACHIEVED 

34% Gain

Now fresh stop loss 30

And TGT 50-60"
2024-11-04 04:22:09+00:00,-1001191350817,"OPTION BUYING VIEW 


TITAN 3300CE

CMP 95-98

SUPPORT 80

EXPECTED VIEW 120-140


Disclaimer :-
Above calls are Not Buy or Sell Levels,These opinions are for educational purposes only, based on research. Consult your financial advisor before investing."
2024-11-04 04:02:35+00:00,-1001191350817,"FUTURE VIEW 


NATIONAL Aluminium Fut 

CMP 229.5

Support 225

Expected view 235-240"
2024-11-04 03:54:48+00:00,-1001191350817,"Bullish On 

COFORGE 

WATCH 7500 AND 7600CE"
2024-11-04 01:45:20+00:00,-1001191350817,"🙏 GOOD MORNING ALL 🌻

🌺 Have A Profitable Day today 🌹


NOTE: POSTS HERE ARE BASED ON MY RESEARCH AND ARE FOR EDUCATIONAL PURPOSES ONLY. We are not liable for any Profit or Loss.

PLEASE CONSULT YOUR FINANCIAL ADVISOR
BEFORE BUYING OR SELLING.
THANKS! ✨

Few useful Abbreviations for new traders:
SL: Stop Loss
TGT: Target
CMP: Current Market PRICE
BTST: Buy Today Sell Tomorrow
STBT: Sell Today Buy Tomorrow

The profit/loss figures mentioned are indicative and based on assumptions. 

Futures: Single Lot
OPTIONS: Single lot
Index: 4-5lots"
2024-11-03 05:46:08+00:00,-1001191350817,
2024-11-01 14:09:39+00:00,-1001191350817,"Equity 

PGEL

612 to 651 🔥"
2024-11-01 14:08:26+00:00,-1001191350817,"BTST

TEJAS NETWORK 

1340 TO 1380 🔥"
2024-11-01 13:17:22+00:00,-1001191350817,290
2024-11-01 13:16:20+00:00,-1001191350817,Nifty support
2024-11-01 13:10:49+00:00,-1001191350817,"SELL

BANKEX 58700CE

AT 305-306

SL 340

TGT 280-260

4th Nov"
