Date,Sender,Message
2024-09-12 09:13:42+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Siemens Ltd
Symbol: SIEMENS24SEP6700CE
Rating: Buy 🟢
CMP: ₹125
Stop loss: ₹102
Target: 168
Duration: 1-2 Days
Trade Date: 12-09-2024
Trade Type: Positional Stock Option
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-12 08:27:39+00:00,-1001156495705,"Top Nifty Smallcap 100 Stocks Trading Above 30% of its 200 SMA!🚀

The list highlights Nifty Smallcap 100 companies trading at prices more than 30% above their simple moving average📊

Out of the Nifty Smallcap 100 index, 66 companies are trading above their SMA📈

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-12 07:35:21+00:00,-1001156495705,"Dividend: 15 Nifty 500 Stocks Turning Ex-Dividend Next Week💰

The list includes 15 Nifty 500 stocks with dividend record dates scheduled for next week

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-12 04:19:27+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Sun Pharmaceuticals Industries Ltd
Symbol: SUNPHARMA24SEP1840CE
Rating: Buy 🟢
CMP: ₹24
Stop loss: ₹18
Target: 34
Duration: 1-2 Days
Trade Date: 12-09-2024
Trade Type: Positional Stock Option
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-12 02:54:40+00:00,-1001156495705,Traders Dashboard
2024-09-11 09:52:32+00:00,-1001156495705,"Top Cash King Companies: Holding More Than 25% of Market Cap in Cash!💰

The attached list shows companies with market cap above ₹2,000 Cr that hold cash of more than 25% of their market cap

Stay updated, visit 👉  http://sam-co.in/samte"
2024-09-11 09:19:50+00:00,-1001156495705,"Streaks & Peaks: Nifty Smallcap 100's Winning Days!🏆

Since 2004, the Nifty Smallcap 100 Index has recorded seven instances where it remained above the 200-day moving average for more than 200 days📊

Historically, the index has delivered an average return of 95% during streaks exceeding 300 days🚀

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-11 09:10:08+00:00,-1001156495705,Book Profit and Exit @ 995
2024-09-11 08:34:09+00:00,-1001156495705,
2024-09-11 08:33:52+00:00,-1001156495705,"COFORGE has given a breakout from its important resistance zone of 6800-6850 levels on the daily chart. The stock has taken resistance around these levels the previous two times. 

Disclaimer: https://sam-co.in/6j"
2024-09-11 07:24:22+00:00,-1001156495705,"Net Inflows & Outflows in Mutual Funds for Aug-24📊

AMFI data shows sectoral & thematic funds led Aug'24 with ₹18,117 Cr inflows, followed by Flexi Cap at ₹3,513 Cr

Large-cap funds saw heightened inflows of 293%, rising from ₹670 Cr in July to ₹2,636 Cr in August📈 

Mid-cap and small-cap funds also saw a net inflow of 86% and 52% respectively

This shift suggests that investors are becoming more cautious, opting for the relative safety of large-cap funds to shield themselves from potential market uncertainties🌥

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-11 04:40:50+00:00,-1001156495705,TARGET ACHIVED CMP 146.20
2024-09-11 04:14:24+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: MIDCAPNIFTY
Symbol: MIDCPNIFTY2491613150CE
Rating: Buy 🟢
CMP: ₹119
Stop loss: ₹105
Target: 145
Duration: INTRADAY
Trade Date: 11-09-2024
Trade Type: Intraday Call
Name of RA: Dhupesh Dhameja

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-11 03:59:25+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Prism Johnson Limited
Symbol: PRSMJOHNSN
Rating: Buy 🟢
CMP: ₹213
Stop loss: ₹170
Duration: 1 Year
Trade Date: 11-09-2024
Trade Type: Positional Pick

Note: Since we base our strategy on momentum, predicting the target price might lead to early exits. So, we will update the exit price as soon as the momentum slows down. The maximum holding period for this call is one year.

Name of RA: Amar Nandu

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-11 02:55:24+00:00,-1001156495705,Traders Dashboard
2024-09-10 09:57:20+00:00,-1001156495705,"Biggest Single-Day Market Cap Drops for Indian Giants!

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-10 09:10:49+00:00,-1001156495705,"Increasing Toll Revenue For IRB Infrastructure 📈

The graph shows increasing revenue trend in Toll revenue on YOY and MOM basis for IRB Infrastructure

Stay updated, visit 👉  http://sam-co.in/samte"
2024-09-10 08:41:31+00:00,-1001156495705,
2024-09-10 08:41:20+00:00,-1001156495705,"PRSMJOHNSN has given a breakout from its resistance zone of 190-193 on the daily chart supported by a rise in trading volumes. 

Disclaimer: https://sam-co.in/6j"
2024-09-10 07:14:23+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Honasa Consumer Ltd
Symbol: HONASA
Rating: Buy 🟢
CMP: ₹540
Stop loss: ₹515
Target: 590
Duration: 5-10 Days
Trade Date: 10-09-2024
Trade Type: Short-Term Trade
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-10 06:20:31+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Aether Industries Ltd
Symbol: AETHER
Rating: Buy 🟢
CMP: ₹1013
Stop loss: ₹965
Target: 1100
Duration: 5-10 Days
Trade Date: 10-09-2024
Trade Type: Short-Term Trade
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-10 02:52:06+00:00,-1001156495705,Traders Dashboard
2024-09-09 09:25:17+00:00,-1001156495705,"Growth Stocks Trading Below its 5 Year Median PE📊

The list shows stocks which witnessed growth in sales and PAT on quarterly and yearly basis but are trading below their 5 year median PE

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-09 07:58:23+00:00,-1001156495705,STOP HIT EXIT
2024-09-09 07:58:19+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Aurobindo Pharma Ltd
Symbol: AUROPHARMA24SEP1520CE
Rating: Buy 🟢
CMP: ₹38
Stop loss: ₹31
Target: 52
Duration: 1-2 Days
Trade Date: 09-09-2024
Trade Type: Positional Stock Option
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-09 06:55:43+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: NIFTY
Symbol: NIFTY2491225000PE
Rating: Buy 🟢
CMP: ₹202
Stop loss: ₹160
Target: 320
Duration: INTRADAY
Trade Date: 09-09-2024
Trade Type: Intraday Call
Name of RA: Dhupesh Dhameja

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-09 06:18:09+00:00,-1001156495705,"Force Motors: Sales Volume Falls by 23.8% YoY in August 2024📉

In Aug-24, Force Motor’s domestic sales volume dropped by 8.1% YoY and export volume by 78.4% YoY🔽

On a combined basis, domestic and export sales volume fell by 23.8% YoY for the month 

Due to this disappointing operational performance, the share price has dropped by 5% over the past two trading sessions📉

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-09 02:54:34+00:00,-1001156495705,Traders Dashboard
2024-09-07 11:22:03+00:00,-1001156495705,"Iss saal, jor se bolo Ganpati Bappa Morya aur dekho kya hota hai. 

Samco ne banaya hai ek virtual pandaal — samco.in/jorsebolomorya, iss link par jao, bappa ko pukar lagao, aur trading ka wisdom paao! 

Each chant unlocks a new trading recommendation. Toh Jor Se Bolo Morya 🙏🏻  

Watch to know more 👉🏼https://youtube.com/shorts/efL_1hICZts?si=C4PQ5ywI0xU_yzon"
2024-09-07 06:14:46+00:00,-1001156495705,https://youtu.be/qtaPl1vMAyo?si=4hybhfv1xK0lVHJk
2024-09-07 04:39:43+00:00,-1001156495705,"May Bappa bless you with prosperity in every trade.

Samco wishes you a Happy Ganesh Chaturthi!"
2024-09-06 11:38:27+00:00,-1001156495705,"Join us tomorrow at 11 a.m., where Apurva Sheth is in conversation with Rohit Katwal to address ""Intraday Stock Option Trading Strategy"" 

Don't forget to see this episode exclusively on The Right Choices with the Oracles of Dalal Street"
2024-09-06 06:13:15+00:00,-1001156495705,"Trading Alert📢

CEAT Ltd Nearing a Bullish Breakout as Momentum Gears Up! 

#Ceat Ltd emerges from the accumulation zone and maintains above 20 SMA. There is a surge in volumes with the price increase.

For trading alerts, visit 👉 http://sam-co.in/samte"
2024-09-06 04:15:07+00:00,-1001156495705,"Book 80% Profit in MMTC Ltd

We have completed the one-year holding period with this stock under the Positional Trading Pick. According to the strategy rules, we recommend investors to sell the stock and book a remarkable 80% profit.

Name of RA: Amar Nandu

Disclaimer: https://sam-co.in/6j/  Samco Securities Ltd"
2024-09-06 04:12:00+00:00,-1001156495705,"Close Position, SL Triggered"
2024-09-06 03:35:30+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Ashoka Buildcon Ltd
Symbol: ASHOKA
Rating: Buy 🟢
CMP: ₹267
Stop loss: ₹214
Duration: 3 Months
Trade Date: 06-09-2024
Trade Type: Delivery Pick
Name of RA: Siddhesh Mehta

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-06 02:55:05+00:00,-1001156495705,Traders Dashboard
2024-09-05 08:33:13+00:00,-1001156495705,"Nifty 500 Stocks with Negative YoY Turnaround in Q1FY25 PAT! 📉

The list highlights Nifty 500 companies that reported losses in Q1FY25, compared to being profitable in Q1FY24📊

Stay updated, visit 👉  http://sam-co.in/samte"
2024-09-05 08:28:20+00:00,-1001156495705,
2024-09-05 08:28:11+00:00,-1001156495705,"VIPIND has given a trendline breakout on the daily chart. The stock has been in a downtrend since October last year.  

Disclaimer: https://sam-co.in/6j"
2024-09-05 07:31:01+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: BANKNIFTY
Symbol: BANKNIFTY11SEP2451300CE
Rating: Buy 🟢
CMP: ₹448
Stop loss: ₹390
Target: 580
Duration: INTRADAY
Trade Date: 05-09-2024
Trade Type: Intraday Call
Name of RA: Dhupesh Dhameja

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-05 02:53:08+00:00,-1001156495705,Traders Dashboard
2024-09-04 15:44:55+00:00,-1001156495705,https://youtu.be/hh3CEdbgsRM?si=coAK1I4PJph2liLj
2024-09-04 10:30:57+00:00,-1001156495705,We are live 🔴 👉 https://youtube.com/live/vTkV8lG1Gus
2024-09-04 08:44:39+00:00,-1001156495705,
2024-09-04 08:44:13+00:00,-1001156495705,"AETHER is trading near its resistance zone of 935-940 level on the daily chart. The rise in the price today is supported by a rise in trading volumes. 

Disclaimer: https://sam-co.in/6j"
2024-09-04 08:43:10+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: State Bank of India
Symbol: SBIN24SEP820CE
Rating: Buy 🟢
CMP: ₹17
Stop loss: ₹13.4
Target: 22.4
Duration: 1-2 Days
Trade Date: 04-09-2024
Trade Type: Positional Stock Option
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-04 05:35:57+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: FINNIFTY
Symbol: FINNIFTY2491023700CE
Rating: Buy 🟢
CMP: ₹235
Stop loss: ₹210
Target: 320
Duration: INTRADAY
Trade Date: 04-09-2024
Trade Type: Intraday Call
Name of RA: Dhupesh Dhameja

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-04 04:44:34+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: SML ISUZU Ltd
Symbol: SMLISUZU
Rating: Buy 🟢
CMP: ₹2030
Stop loss: ₹1910
Target: 2200
Duration: 5-10 Days
Trade Date: 04-09-2024
Trade Type: Short-Term Trade
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-04 02:57:42+00:00,-1001156495705,Traders Dashboard
2024-09-03 09:03:16+00:00,-1001156495705,
2024-09-03 09:02:39+00:00,-1001156495705,"JKCEMENT has given a breakout from its resistance zone of 4580-4590 level on the daily chart. The stock failed to break past this zone the previous three times. 

Disclaimer: https://sam-co.in/6j"
2024-09-03 05:54:47+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Fertilizers & Chemicals Travancore Ltd
Symbol: FACT
Rating: Buy 🟢
CMP: ₹984
Stop loss: ₹940
Target: 1080
Duration: 5-10 Days
Trade Date: 03-09-2024
Trade Type: Short-Term Trade
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-03 05:49:55+00:00,-1001156495705,"Aug-24 Auto Sales Units: Bajaj Auto Shines in 2W & CV Segments🚀

In Aug-24, Bajaj Auto achieved highest YoY sales volume increase in both 2W (17.6%) as well as CV (10.6%)📈

Hero MotoCorp sold 5.12 lakh units (up 4.8% YoY), highest number of 2W sales among other OEMs

In the PV and CV, Maruti Suzuki, the largest player, sold 1.82 lakh units but saw its sales volume decrease by 3.9% YoY📉

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-03 05:32:45+00:00,-1001156495705,"Momentum Trading Pick: Aug 2024 Performance 📊 

At Momentum Pick our strategy targets stocks that exhibit strong quarterly performance coupled with a sustained positive price trend. This dual focus combines technicals and fundamentals to deliver solid returns by picking companies that have robust earnings and price movement. 

The companies have recently concluded their results for the first quarter of FY25. Notably, pharmaceutical companies have reported their best-ever quarterly sales and profits, alongside the highest operating profit margins seen in several quarters.

The cornerstone of our approach lies in its ability to automatically screen and identify companies that are likely to perform well in the near future. Over the past year, this strategy has allowed us to pinpoint high-performing sectors with remarkable accuracy. For instance:
• In Q3FY24, we observed a significant number of construction equipment manufacturers showing strong potential.
• In Q4FY24, the focus shifted to automobile parts component manufacturers, who delivered impressive results.
• Now, in Q1FY25, pharmaceutical companies and a few consumer durable companies have emerged as the standout performers.

This ability to identify promising companies across different sectors, much like sectoral rotation, allows us to consistently capture opportunities irrespective of broader market conditions.

Now let us examine the performance of our strategy for the month…
We would also like to highlight the performance of our recent recommendations. In August 2024, we proposed five key stock recommendations. Among these, PG Electroplast yielded the highest return of 25.95% in just 28 days, while Lupin provided a return of 4.8% in 3 days. However, not all recommendations were positive, as RattanIndia Enterprises and Adani Ports & SEZ recorded losses of 12.69% and 5.9%, respectively. MOIL which was recommended recently had hit stop-loss, generated a yield of -9.62%.

The average return from all the recommended trades during the month was 3.02%. 

Recommendation given in the month of February-24 is still live i.e., CAMS generating a yield of 48.1% till date continue to deliver exceptional results in Q1FY25 also. 
Few recommendations of Q4FY24 which continued their quarterly out-performance in Sales and PAT are Balkrishna Industries, KPIT technologies.
The strategy has generated an average return of 7.89% since inception i.e., 52.85% annualized returns upon conversion.

Our strategy is centered on delivering precise entry and stop-loss points, driven by a combination of earnings strength and price momentum. Stocks selected under this approach are typically held for a six-month period, reflecting our commitment to accuracy and sustained growth.

Our primary objective is to enhance your portfolio's performance and consistently outperform the index through our Momentum Picks. We invite you to take advantage of these medium-term opportunities and unlock the full potential of your investments

Thank You"
2024-09-03 05:32:44+00:00,-1001156495705,
2024-09-03 05:32:44+00:00,-1001156495705,
2024-09-03 05:32:44+00:00,-1001156495705,
2024-09-03 05:32:44+00:00,-1001156495705,
2024-09-03 05:02:56+00:00,-1001156495705,"August 2024 Performance – Value Picks! 📊

August month witnessed a mixed emotion for investors, with Nifty showing moderate volatility. The index closed at 25,235.90, gaining 1.14%. Despite the market fluctuations, our value pick strategy remained resilient, successfully identifying opportunities that align with our criteria of strong attractive valuations.
Under our value pick strategy, we aim to identify stocks with strong fundamentals offering significant upside potential which are trading below their book value. Purchasing stocks below their intrinsic value gives us a substantial margin of safety, allowing us to maximize the returns with low risk.

Now let us examine our Value Pick strategy performance in August 2024.

In August 2024, we added 4 new stocks to our portfolio. We recommended Sheela Foam Ltd (SFL) which was trading at a 62% discount to its 7-year average price-to-book value. The company holds about 29% of the Indian branded modern mattress market and has the potential to grow further in future. 

We also recommended three holding companies: Maharashtra Scooter, Nalwa Sons Investments, and Pilani Investment and Industries Ltd. These stocks are trading significantly below their book value. SEBI's new framework for investment in holding companies, aimed at improving price discovery through special call auctions is set for October 2024 and has sparked investor interest, leading to a rally in these stocks.

Currently, we have 13 active positions out of which 9 are trading above the recommended price. The current strike rate of our strategy is 64%, with an average portfolio gain of 15.95% with the CENTENKA being the highest gainer in the portfolio with a gain of 76.44%. 

We appreciate your continued engagement with the Value Pick portfolio and look forward to sharing more such opportunities with you in the months ahead. Stay tuned…"
2024-09-03 05:02:54+00:00,-1001156495705,
2024-09-03 05:02:54+00:00,-1001156495705,
2024-09-03 04:41:42+00:00,-1001156495705,"August 2024 Performance - Swing Trader Strategy📊

Nifty 500 marked a new high of 23,766.40 and settled at 23,734.55, up 0.87% in August, marking its tenth consecutive monthly gain. 
In our Swing Trading Strategy, we recommended 21 stocks, securing profits in 15 of them, while 6 ended in negative, resulting in an overall success rate of 71.4%, with an average gain of 1.00%

TATAELXSI and TATATECH were the best performers, delivering returns of 8.45% and 6.67% respectively while TATAINVEST remains the underperformer for the month. 

In August, we strategically shifted towards small-cap stocks, driven by higher volumes and liquidity. As we enter September- historically a volatile month, with Nifty and Nifty 500 often delivering negative returns, our focus will shift back to large mid-caps and blue-chip companies. 

Presently, most Nifty 500 stocks are trading above their 50 DMA, but we remain vigilant. We'll adapt to the changes in market dynamics and make the necessary changes in the strategy for better stock identification. We will also aim to standardize our approach by seeking stronger confirmation through volume analysis, stronger pattern recognition, and ensuring that breakout levels are sustained

In these conditions, employing trailing stops becomes crucial to safeguard capital, a strategy we cannot overlook.

Happy trading!"
2024-09-03 04:41:42+00:00,-1001156495705,
2024-09-03 04:06:14+00:00,-1001156495705,"August 2024 Performance - Positional Stock Option Strategy📊

Nifty crossed the psychological 25,000 mark, hitting a new lifetime high of 25,268.35 before settling at 25,235.90.  The Nifty ended with a 1.14% monthly gain. The global market traded with a positive bias which boosted the domestic indices for the month.

In our Positional Stock Option Segment Strategy, we shared 21 recommendations, resulting in 9 gainers and 12 losers. This yielded a 42.8% strike rate and an average gain of 0.81%, concluding with a total gain of Rs. 1,144/-

The previous month posed significant challenges due to heightened volatility in premiums. Frequent spikes in the market resulted in initial losses but by the end of the month, we successfully sailed through the tough times and ultimately turned profitable.

Historically, September has also been a highly volatile month as Nifty has delivered negative returns in six out of the last 10 years. This makes the coming month very crucial. We plan to limit our open positions at the beginning of the month. We will be nimble and not shy away from booking our positions earlier than usual if they don""t move as expected. Sometimes, a dynamic approach proves to be more effective.

We thank you for being a part of our Positional Stock Option strategy.

Happy trading!"
2024-09-03 04:06:14+00:00,-1001156495705,
2024-09-03 03:17:01+00:00,-1001156495705,Traders Dashboard
2024-09-02 12:26:35+00:00,-1001156495705,"AUGUST 2024 PERFORMANCE: INDEX OPTION BUYING STRATEGY📊

In August, the Nifty index experienced a notable increase of 1.14%. The month was characterized by extreme market volatility, particularly following the All-Time High (ATH) at the start of the month. Both the Nifty and Bank Nifty indices underwent a strong selloff in the first three days, with each experiencing an almost 4% correction. Despite this initial downturn, the selloff was short-lived, leading both indices to enter a range-bound phase for nearly two weeks.

By mid-August, the Nifty index began its recovery, culminating in a new ATH of 25,268. Conversely, Bank Nifty showed lower momentum, trading mostly sideways in a narrow range. This divergence between the two indices created several intraday momentum traps.

Index Buying Strategy Results
We recommended 25 trades under our Index Buying Strategy in August, achieving an overall strike rate of 72%. Out of the 25 trades:
• Bank Nifty: 8 trades (4 winners, 4 losers)
• Fin Nifty: 7 trades (6 winners, 1 loser)
• Nifty: 9 trades (7 winners, 2 losers)
• Midcap Nifty: 1 trade (1 winner)

The strategy delivered an average gain of 3.18%, resulting in a total profit of ₹15,851 for each lot traded. This success can be attributed to sound risk management. On average, the winners posted a profit of ₹1,100, while the losers incurred an average loss of ₹1,050.

September Strategy and Outlook:
As we move into September, our approach will be more cautious due to the ongoing divergence between the indices over the past two months. The market has been creating significant gaps at the open, leading to reduced momentum throughout the day and frequent stop-loss hunts during intraday trading. To adapt to these conditions, we will shift our strategy to better align with a sideways market. Our focus will be on identifying the right moments to capitalize on momentum by selecting the appropriate index. If market conditions remain favorable, we aim to capture significant intraday moves.

Our commitment is to stay adaptable and responsive to market changes, ensuring continued strong results for you. As we look ahead, we remain optimistic and determined to sustain momentum, with a strategic approach to navigating market fluctuations.

Thank you for your continued trust in our strategy. We look forward to delivering another successful month."
2024-09-02 12:26:31+00:00,-1001156495705,
2024-09-02 12:26:31+00:00,-1001156495705,
2024-09-02 11:22:38+00:00,-1001156495705,"Delivery Trading Pick: August 2024 Performance📊

Small-cap and mid-cap stocks had a rough start in August 2024, with market volatility spiking significantly, as seen by India VIX jumping 42% on August 05, 2024 mainly led by yen carry trade related unwinding. However, the markets began to stabilize in August’s second half, with Nifty Smallcap 100 and Nifty Midcap 100 indices recording modest gains of 0.89% and 0.50% respectively during the month.

Now let us examine the performance of our strategy for the month…
We issued five recommendations within our Delivery Trading Picks during August 2024. Despite the heightened volatility, our recommendations exhibited resilience, and we maintained our positions without exiting any stocks.

We have recommended 83 stocks employing this strategy to date, with 9 of these trades still active. Although our success rate of 53% might look lower but our average gains is still positive indicating that the recommendations which are profitable make up for the losing trades. We have even made changes to our model which is likely to improve our success rate going forward. 

Our overall average gain was significantly impacted on account of stocks hitting stop-loss levels due to high volatility on election result day and final budget day. To navigate high-volatility environments, we have adjusted our strategy to hold stocks for three months with a 20% stop-loss. This approach is designed to limit risks while optimizing returns. 

The average gain for Delivery Trading Picks stands at approximately 5.20%, achieved within an average holding period of merely 44 days. When annualized, this equates to a remarkable average gain of approximately 44%. 

Among our live positions, two of our recommended stocks (VMart & Sansera Engineering) have delivered returns of over 45% each in less than 3 months.
We remain committed to providing precise entry prices and stop-loss levels. 

Our primary objective is to maximize the potential for enhancing your investments and consistently aim to outperform the benchmark index, regardless of market conditions. We invite you to join us in this journey to seize short-term opportunities and optimize your investments.

Here’s the performance of all recommendations closed till July 2024."
2024-09-02 11:22:34+00:00,-1001156495705,
2024-09-02 11:22:34+00:00,-1001156495705,
2024-09-02 11:22:34+00:00,-1001156495705,
2024-09-02 11:22:34+00:00,-1001156495705,
2024-09-02 09:26:03+00:00,-1001156495705,
2024-09-02 09:25:53+00:00,-1001156495705,"DALBHARAT has given a trendline breakout on the daily chart supported by rise in trading volumes. 

Disclaimer: https://sam-co.in/6j"
2024-09-02 08:33:05+00:00,-1001156495705,"Positional Trading Pick: Book 87% Profit in NCC Ltd
We have completed the one-year holding period with NCC Ltd under the Positional Trading Pick. According to the strategy rules, we recommend investors to sell the stock and book a remarkable 87% profit.

Name of RA: Amar Nandu

Disclaimer: https://sam-co.in/6j/  Samco Securities Ltd"
2024-09-02 07:05:59+00:00,-1001156495705,"Unlock Value: Nifty 250 Stocks Trading at Low Valuation!📉

The list displays stocks from the Nifty 250 Index trading below a price-to-earnings ratio of 20 and a price-to-book multiple of 2📊

Stay updated, visit 👉 http://sam-co.in/samte"
2024-09-02 05:56:27+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Sobha Ltd
Symbol: SOBHA
Rating: Buy 🟢
CMP: ₹1712
Stop loss: ₹1648
Target: 1840
Duration: 5-10 Days
Trade Date: 02-09-2024
Trade Type: Short-Term Trade
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-09-02 02:58:06+00:00,-1001156495705,Traders Dashboard
2024-09-01 13:17:35+00:00,-1001156495705,
2024-08-30 09:27:38+00:00,-1001156495705,
2024-08-30 09:27:05+00:00,-1001156495705,"RADICO has given a breakout from its major resistance zone of 1890-1910 on the daily chart supported by rise in trading volumes.

Disclaimer: https://sam-co.in/6j"
2024-08-30 09:18:02+00:00,-1001156495705,"Nifty 50's 11-Day Winning Streak - First Time in 16 Years!🏆

The table shows instances where the Nifty 50 has achieved a winning streak of over 8 days while being within 1% of its all-time high and its 1-month, 2-month, and 3-month forward returns📈 

Stay updated, visit 👉 http://sam-co.in/samte"
2024-08-30 06:18:51+00:00,-1001156495705,"Trading Alert📢

UltraTech Cement has given a channel breakout, maintaining a positive trend followed by higher highs and higher lows. The RSI shows a positive divergence, strengthening the stock's bullish momentum

For trading alerts, visit 👉http://sam-co.in/samte"
2024-08-30 02:52:29+00:00,-1001156495705,Traders Dashboard
2024-08-29 09:37:46+00:00,-1001156495705,Book Profit and Exit @65
2024-08-29 09:06:58+00:00,-1001156495705,"IPO Game: From Listing Day Buzz to Post-Listing Gains!🎯

Jyoti CNC Automation stands out with an impressive 240% post-listing gain within just 8 months whereas, Indegene is the only company that has shown a negative performance post-listing, despite a 46% listing gain📉

Stay updated, visit 👉 http://sam-co.in/samte"
2024-08-29 08:30:03+00:00,-1001156495705,
2024-08-29 08:29:45+00:00,-1001156495705,"KEC is trading near its major resistance zones of 950-955 levels on the daily chart. The stock failed to successfully close above these levels, the previous four times. 

Disclaimer: https://sam-co.in/6j"
2024-08-29 07:22:05+00:00,-1001156495705,"Procter & Gamble Hygiene and Health Care's June Quarter Results Slump📉

In the quarter ended June 2024, company recorded growth only in YoY revenue, while EBITDA & PAT figures experienced a sharp decline🔽

Decrease in EBITDA margin is driven by a surge in purchases of stock-in-trade and advertising & sales promotion expenses

The share price has fallen by 2.77% today due to the disappointing quarterly results📉

Stay updated, visit 👉 http://sam-co.in/samte"
2024-08-29 06:48:42+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: BANKNIFTY
Symbol: BANKNIFTY04SEP2451100CE
Rating: Buy 🟢
CMP: ₹468
Stop loss: ₹415
Target: 620
Duration: INTRADAY
Trade Date: 29-08-2024
Trade Type: Intraday Call
Name of RA: Dhupesh Dhameja

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-08-29 05:03:57+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Dalmia Bharat Ltd
Symbol: DALBHARAT24SEP1840CE
Rating: Buy 🟢
CMP: ₹60
Stop loss: ₹49
Target: 82
Duration: 1-2 Days
Trade Date: 29-08-2024
Trade Type: Positional Stock Option
Name of RA: Om Mehra

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-08-29 04:55:44+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Selan Explorations Technology Ltd
Symbol: SELAN
Rating: Buy 🟢
CMP: ₹990
Stop loss: ₹792
Duration: 6 Months
Trade Date: 29-08-2024
Trade Type: Momentum Pick

Note: Since we base our strategy on earnings and momentum, predicting the target price might lead to early exits. So, we will update the exit price as soon as the stock loses its momentum. Until then enjoy the ride. The ideal holding period for this recommendation is six months.

Name of RA: T Manish

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-08-29 04:55:27+00:00,-1001156495705,https://youtu.be/agnFFuJ3Y3s
2024-08-29 04:43:00+00:00,-1001156495705,"RECOMMENDATION ALERT 🔔

Stock Name: Pilani Investment & Industries Corporation Ltd
Symbol: PILANIINVS
Rating: Buy 🟢
CMP: ₹5,525
Duration: 1 Year
Trade Date: 29-08-2024
Trade Type: Value Pick

Note: Since we base our strategy on fundamental parameters, predicting the target price might lead to early exits. So, we will update the exit price as soon as the stock becomes overvalued. Until then hold the stock. The ideal holding period for this recommendation is one year.

Name of RA: Raj Gaikar

Disclaimer: https://sam-co.in/6j/ Samco Securities Ltd"
2024-08-29 04:19:51+00:00,-1001156495705,Target Achieved
2024-08-29 02:54:19+00:00,-1001156495705,Traders Dashboard
2024-08-28 10:30:49+00:00,-1001156495705,We are live 🔴 👉 https://youtube.com/live/33JpsN1n-74
